id,name,room_type,bed_type,bed,bedrooms,bathrooms,host_id,host_name,street,country,latitude,longitude,price,number_of_reviews,minimum_nights,availability_365
19486889,Double room(close to airport and center),Private room,Real Bed,,1,2.0,136775935,Fanny,"Barcelona, Catalunya, Spain",Spain,41.37464,2.14085,38.00,7,2,0
19494546,"4floor house in Taksim,Taksimde 4katli müstakil ev",Entire home/apt,Real Bed,,2,1.0,134341710,Ilke,"Istanbul, İstanbul, Turkey",Turkey,41.0349,28.97182,58.00,0,1,0
19496193,HAVEN 249 Boavista2,Entire home/apt,Real Bed,,1,1.0,34904037,Vasco Santos,"Porto, Porto, Portugal",Portugal,41.15725,-8.62821,25.00,83,1,20
19499950,ReUrban Flats - Santa Catarina #3,Entire home/apt,Real Bed,,0,1.0,117465618,Jorge,"Porto, Porto, Portugal",Portugal,41.15355,-8.60509,55.00,7,3,179
19499999,Habitación privada en el corazón de Gracia,Private room,Real Bed,,1,1.0,80536835,Ines,"Barcelona, Catalunya, Spain",Spain,41.40163,2.15266,30.00,8,2,0
19501264,Grand appartement sur le plateau pour famille,Entire home/apt,Real Bed,,3,1.0,136757714,Marc,"Montréal, Québec, Canada",Canada,45.53065,-73.58929,170.00,1,5,0
1950395,"House, Pool and Spa near Manly",Entire home/apt,Real Bed,,3,2.5,10086004,Debbie,"North Balgowlah, NSW, Australia",Australia,-33.78975,151.25322,590.00,3,14,0
19508342,Room available in Mong Kok  (Mk1e),Private room,Real Bed,,1,1.0,4584648,Ivy,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.31892,114.16986,173.00,0,30,364
19508741,No.33,Entire home/apt,Real Bed,,1,1.0,136824798,Tessa And Rod,"Newport, NSW, Australia",Australia,-33.66131,151.31135,105.00,77,1,355
19526091,Goabio apartment 2B riverview,Entire home/apt,Real Bed,,1,1.0,1377085,Miguel,"Porto, Porto, Portugal",Portugal,41.14093,-8.61793,60.00,71,2,308
19530460,The Blue and White Porto House - Vintage,Entire home/apt,Real Bed,,1,1.0,137125921,Rui,"Porto, Porto, Portugal",Portugal,41.15711,-8.60596,35.00,59,2,235
19530827,The Porto Concierge - Skipper Lux Apartment,Entire home/apt,Real Bed,,3,2.5,137168752,MArc,"Vila Nova de Gaia, Porto, Portugal",Portugal,41.12849,-8.66611,300.00,0,7,0
19536219,MONTAGNA HERA HOTEL TRIPLE ROOM,Private room,Real Bed,,1,1.0,137213369,Taner,"Şişli, İstanbul, Turkey",Turkey,41.04321,28.98182,269.00,0,1,365
19536693,"CALABRIA, central, large, 4 bedrooms",Entire home/apt,Real Bed,,4,2.0,134698146,Luis,"Barcelona, Barcelona, Spain",Spain,41.379,2.15476,92.00,40,1,252
19547449,Alegria-Beautiful apartment-historic center,Entire home/apt,Real Bed,,1,1.0,32737881,Irene Jesus,"Porto, Porto, Portugal",Portugal,41.15383,-8.60427,48.00,44,3,207
19550563,Refreshing and Well-located Apt. w/Parking space!,Entire home/apt,Real Bed,,1,1.0,137344895,Therese,"Montréal, Québec, Canada",Canada,45.55936,-73.59652,60.00,86,1,318
19550665,Amazing single room in Sagrada Familia area!!,Private room,Real Bed,,1,1.0,69780696,Sergio,"Barcelona, CT, Spain",Spain,41.40548,2.18479,30.00,8,1,179
19555586,Rustic & cozy 1bedroom flat in Le Plateau,Entire home/apt,Real Bed,,1,1.0,15667508,Sarah & Aristide,"Montréal, Québec, Canada",Canada,45.51985,-73.57404,85.00,111,1,5
19557455,One bedroom Bronte Beach,Entire home/apt,Real Bed,,1,1.0,137424350,Felipe,"Bronte, NSW, Australia",Australia,-33.90432,151.25921,550.00,0,5,88
19559079,Cozy and fully furnished apartment in Happy Valley,Entire home/apt,Real Bed,,1,1.0,82230899,Kinki,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.26711,114.18424,502.00,3,2,0
19559597,LUX SUIT FLATS WITH SWIMMING POOL,Entire home/apt,Real Bed,,1,1.0,47692011,Güneş,"Beylikdüzü Osb, İstanbul, Turkey",Turkey,41.0099,28.65576,348.00,10,1,365
19568889,Comfy Guest room+private bathroom+ 300ft to Trains,Private room,Real Bed,,2,1.5,137512725,Kiki,"New York, NY, United States",United States,40.82555,-73.94297,77.00,28,2,37
19572281,Comfortable bedroom close to the airport - Porto,Private room,Real Bed,,1,1.0,88573374,Susana,"Vila Nova da Telha, Porto, Portugal",Portugal,41.25794,-8.66436,35.00,120,1,180
19574869,"Bronte apt, beautiful ocean views, huge balcony!!!",Entire home/apt,Real Bed,,2,1.0,2804445,Ruby,"Bronte, NSW, Australia",Australia,-33.89923,151.26842,290.00,41,2,88
19576456,LUXURY ★ Tropical Hawaiian  ★ OCEANFRONT ★ VIEWS!,Entire home/apt,Real Bed,,1,1.0,4911735,Rhett,"Lahaina, HI, United States",United States,20.9753,-156.67726,225.00,56,3,229
19585700,Alain Palace2,Private room,Real Bed,,1,1.0,137659839,Alain Kalondo,"Montréal, Québec, Canada",Canada,45.46184,-73.59719,25.00,12,3,353
19585860,"Center of Istanbul, comfortable for family house",Entire home/apt,Real Bed,,1,1.0,15863875,Erdem,"Şişli, İstanbul, Turkey",Turkey,41.06423,29.01145,200.00,1,2,180
19587001,Kaena O Kekai,Entire home/apt,Real Bed,,4,3.0,8880840,Laura,"Hauula, HI, United States",United States,21.60645,-157.90511,395.00,37,3,223
19587471,Liiiving in Porto | Cosy Experience Apartment I,Entire home/apt,Real Bed,,3,2.0,30907275,Liiiving,"Porto, Porto, Portugal",Portugal,41.16206,-8.57567,140.00,4,2,310
19592028,The Porto Concierge - Baltar Rustic(Rota Romanico),Entire home/apt,Real Bed,,3,3.0,137722626,Lucinda,"Baltar, Porto, Portugal",Portugal,41.18711,-8.37548,70.00,5,3,338
19592057,"Expensive, Small place, but it is 100% clean",Private room,Real Bed,,0,1.0,127181576,Alon,"New York, NY, United States",United States,40.71043,-73.98174,157.00,0,1,0
19592720,The Porto Concierge - Family Heritage,Entire home/apt,Real Bed,,2,1.0,137730767,Carlos,"Porto, Porto, Portugal",Portugal,41.15222,-8.59071,85.00,12,2,261
19599721,Ensuite Central and Convenient 1 Bedroom Waterloo,Private room,Real Bed,,1,1.0,131440319,Huy,"Waterloo, NSW, Australia",Australia,-33.89914,151.21444,70.00,15,1,291
1960400,Club Mosaique,Entire home/apt,Real Bed,,1,1.0,10125812,Furnished Accomodations,"Montreal, QC, Canada",Canada,45.50384,-73.56248,145.00,0,30,365
19610618,balcony room,Private room,Real Bed,,0,1.0,22355797,Bet Ty,"Erskineville, NSW, Australia",Australia,-33.90239,151.1859,50.00,0,1,0
19616417,"Luxury PRIVATE room on Gracia, 2min from everythng",Private room,Real Bed,,0,1.0,24128026,Renat,"Barcelona, Catalunya, Spain",Spain,41.39583,2.1621,99.00,0,1,0
19641701,Bright modern top floor Mosman apartment,Entire home/apt,Real Bed,,2,1.0,43465756,Laura,"Mosman, NSW, Australia",Australia,-33.83608,151.23467,129.00,39,3,12
19653176,"Very Central, Cosy Flat in Şişli İstanbul!",Entire home/apt,Real Bed,,2,1.0,21535030,Önder Said,"Şişli, İstanbul, Turkey",Turkey,41.05469,28.98674,211.00,0,5,0
19654540,Apartamento aconchegante Copacabana,Entire home/apt,Real Bed,,2,1.0,137540797,Camila,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.966888992279614,-43.1853585947234,291.00,0,2,0
19660411,Waikiki private big room #2,Private room,Real Bed,,1,1.0,95913146,Ken,"Honolulu, HI, United States",United States,21.27564,-157.81241,50.00,35,1,88
19664691,Homebase for your Hawaii adventures!,Entire home/apt,Real Bed,,1,1.0,3859462,Amylynne,"Kailua, HI, United States",United States,21.3653,-157.73316,150.00,31,2,125
19664709,"Perfect Place To Rest, Close to All in NYC!",Private room,Real Bed,,1,1.0,6874740,Bloz,"Queens, NY, United States",United States,40.76652,-73.93502,70.00,84,2,23
19677006,Comfortable room 5 minutes from the beach,Private room,Real Bed,,1,1.0,138561304,Luis,"Barcelona, Catalunya, Spain",Spain,41.38321,2.18328,50.00,6,3,238
19678531,"Apto. 2 quartos em Copacabana Aluguel 2.500,00",Entire home/apt,Real Bed,,3,2.0,138579858,Sergio Henrique De Almeida,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.964553213888866,-43.18121332876767,86.00,0,1,365
19680142,Best location downtown + free parking - Esperanza,Entire home/apt,Real Bed,,1,1.0,68941699,Karim,"Montréal, Québec, Canada",Canada,45.49274,-73.58134,67.00,107,1,86
19681765,Jolie chambre au coeur du Plateau Mont - Royal,Private room,Real Bed,,1,1.0,81665877,Jean Jacques,"Montréal, Québec, Canada",Canada,45.52138,-73.58939,46.00,0,3,179
19684176,DESIGNER RESIDENCE IN THE HEART OF HONG KONG,Entire home/apt,Real Bed,,1,1.0,43578814,Mikayla,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28437,114.14886,997.00,0,2,0
19691986,Beautiful Comfortable Historic Brownstone,Private room,Real Bed,,1,1.0,138713312,M,"New York, NY, United States",United States,40.80832,-73.95275,115.00,71,2,115
19692712,Mestral Mar Doble hab. 5-6,Private room,Real Bed,,1,2.0,134881865,Mestral,"Barcelona, Catalunya, Spain",Spain,41.39691,2.17911,66.00,1,4,0
19694143,Sagrada Familia - Comfortable and cosy double room,Private room,Real Bed,,1,1.0,130413950,France,"Barcelona, Catalunya, Spain",Spain,41.40411,2.16472,60.00,3,4,0
19695963,Piso muy céntrico en Gràcia,Private room,Real Bed,,1,1.0,138751922,Guzman,"Barcelona, Catalonia, Spain",Spain,41.39866,2.1617,25.00,0,1,0
19699590,The Porto Concierge - Casa D. Olga - Riverview,Entire home/apt,Real Bed,,2,1.5,138787880,Alberto,"Porto, Porto, Portugal",Portugal,41.14258,-8.61213,150.00,44,2,266
19704903,ROOM SWEET ROOM. only 25 min from the center.,Private room,Real Bed,,1,1.0,138400036,Maria Victoria,"Barcelona, Catalunya, Spain",Spain,41.4258,2.1527,23.00,61,1,0
19712132,"GREAT LOCATION, AMAZING OCEANFRONT VIEWS!",Entire home/apt,Real Bed,,1,1.0,129575311,Bree With Maui Beach Properties,"Lahaina, HI, United States",United States,20.959,-156.68452,189.00,14,4,232
19718664,"Safe place, good price",Entire home/apt,Real Bed,,2,1.0,40795307,Alain,"Montréal, Québec, Canada",Canada,45.54322,-73.62093,58.00,3,2,42
19735591,B&b 1 of 4 | GUESTHOUSE & CAFFÈ,Private room,Real Bed,,1,1.0,30695295,Sérgio,"Porto, Porto, Portugal",Portugal,41.14361,-8.61349,60.00,3,1,365
19739919,Cosy one bedroom apartment,Entire home/apt,Real Bed,,1,1.0,139208311,Matan,"Marrickville, NSW, Australia",Australia,-33.91329,151.14664,60.00,1,7,0
19741944,Habitación individual.,Private room,Real Bed,,1,2.0,122832931,Jordi,"Barcelona, Catalunya, Spain",Spain,41.39811,2.18628,14.00,17,1,297
19746798,Le Mont Royal,Private room,Real Bed,,1,1.0,68447022,Craig,"Montréal, Québec, Canada",Canada,45.52711,-73.58225,40.00,2,1,8
19750905,Executive studio in the heart of Manhattan,Entire home/apt,Real Bed,,0,1.0,37688229,Roxana,"New York, NY, United States",United States,40.75568,-73.96798,169.00,5,8,20
1975244,"Potts Point, Pool and Harbour views",Entire home/apt,Real Bed,,1,1.0,9549389,Adam,"Potts Point, NSW, Australia",Australia,-33.86963,151.22603,751.00,4,7,358
19760228,Apartment Salva - 3 bedroom in Poble Sec,Entire home/apt,Real Bed,,3,1.0,9478280,Pia Hankö,"Barcelona, Catalunya, Spain",Spain,41.37105,2.16478,46.00,2,96,259
19764243,Modern Studio in Classic Upper East Side,Entire home/apt,Real Bed,,0,1.0,56728868,Nathan,"New York, NY, United States",United States,40.77286,-73.94789,115.00,0,14,0
19767452,Beautiful Apartment+Garden In Brooklyn,Entire home/apt,Real Bed,,2,1.0,28307663,Matan,"Brooklyn, NY, United States",United States,40.73599,-73.95604,170.00,7,3,4
19767681,Chez Rioux,Private room,Real Bed,,1,1.0,139519499,Etienne,"Montréal, QC, Canada",Canada,45.57572,-73.5548,25.00,1,1,0
19768051,Ultra Modern Pool House Maroubra,Entire home/apt,Real Bed,,3,1.0,246661,Franca & Alessio,"Maroubra, NSW, Australia",Australia,-33.94927,151.25182,328.00,5,2,0
19768922,Sunny apartment in Neutral Bay,Entire home/apt,Real Bed,,1,1.0,4492266,Robert,"Neutral Bay, NSW, Australia",Australia,-33.8364,151.21297,119.00,2,2,0
19773917,InSitu Formosa 178 - Quiet and Cosy,Entire home/apt,Real Bed,,2,1.0,132601835,InSitu,"Porto, Porto, Portugal",Portugal,41.14762,-8.6041,85.00,15,2,281
19779206,Apartemento centro porto casa da musica 90 m2,Entire home/apt,Real Bed,,2,1.5,46376644,Dan,"Porto, Porto, Portugal",Portugal,41.16084,-8.62392,71.00,1,6,364
19779316,One bedroom apartment,Entire home/apt,Real Bed,,1,1.0,139063900,Deco Apartments Barcelona,"Barcelona, Catalunya, Spain",Spain,41.39584,2.1539,125.00,6,1,202
19780732,WONDERFUL SPACIOUS DOBLE ROOM IN BARCELONA CENTER,Private room,Real Bed,,1,2.0,130581398,Martin,"Barcelona, Catalunya, Spain",Spain,41.38797,2.17323,40.00,12,4,311
19781115,Private room in L'eixample,Private room,Real Bed,,1,1.0,76306433,Daisy,"Barcelona, Catalunya, Spain",Spain,41.38533,2.14983,22.00,1,1,0
19786915,Spacious Clean Studio  Apartment,Entire home/apt,Real Bed,,1,1.0,86892032,Marian,"Queens, NY, United States",United States,40.65766,-73.72838,60.00,38,1,344
19789278,Discount! Large apartment in Montréal,Entire home/apt,Real Bed,,4,2.0,135737610,Paschale,"Montréal, Québec, Canada",Canada,45.55179,-73.59178,156.00,1,4,87
1979960,Stately Darlinghurst Terrace,Entire home/apt,Real Bed,,4,2.0,10217099,Jeremy,"Darlinghurst, NSW, Australia",Australia,-33.87866,151.21926,419.00,149,1,223
19800005,Shiny BALCONY:)) room CENTRAL ISTANBUL ŞİŞLİ,Private room,Real Bed,,1,1.0,139844353,Erdinc,"Şişli, İstanbul, Turkey",Turkey,41.0674,28.98507,53.00,3,1,1
19803430,Ático Del Guinardo,Private room,Real Bed,,0,2.0,104420871,Dario,"Barcelona, CT, Spain",Spain,41.41944,2.17694,45.00,7,2,0
19807212,Location + Value in the heart of Lahaina + Free Parking and WiFi + Free Activities,Entire home/apt,Real Bed,,1,1.0,136437655,ITrip Vacations - Maui,"Lahaina, HI, United States",United States,20.87562,-156.676,125.00,5,3,252
19815841,Stunning studio APT in the heart of NYC,Entire home/apt,Real Bed,,0,1.0,139995595,Eli,"New York, NY, United States",United States,40.75094,-73.96949,99.00,94,1,180
19820634,2447 - AB Park Güell Apartment 1-1 - Elegant 4-Bedroom Apartment near Park Güell with a Balcony,Entire home/apt,Real Bed,,4,2.0,4459553,Eva&Jacques,"BARCELONA, city, Spain",Spain,41.41896,2.15648,550.00,14,3,291
19821682,Bright & Charming loft in the Gothic Quarter,Entire home/apt,Real Bed,,1,1.0,8011636,Davide,"Barcelona, Cataluña, Spain",Spain,41.38391,2.17489,46.00,6,32,0
19825124,"Appart d'artiste coquet, chaleureux et lumineux",Entire home/apt,Real Bed,,1,1.0,140082945,Sarah,"Montréal, Québec, Canada",Canada,45.52441,-73.59591,119.00,53,1,0
19825963,"Bright, modern room and bath w/ pool, gym, spa",Private room,Real Bed,,1,1.0,12446773,Grace,"Brooklyn, NY, United States",United States,40.71636,-73.94003,100.00,40,2,0
19827778,Mi Casa su Casa!,Entire home/apt,Real Bed,,1,1.0,71749435,Paul,"New York, NY, United States",United States,40.84102,-73.93822,80.00,28,3,32
19828489,Private room with double bed next to Plaza Espana,Private room,Real Bed,,1,1.5,128370512,Nega,"Barcelona, Catalunya, Spain",Spain,41.37897,2.15059,37.00,49,2,1
19828845,Chic & Sleek Mid-Century Styled Apt,Entire home/apt,Real Bed,,1,1.0,48881330,Nina,"Brooklyn, NY, United States",United States,40.66589,-73.95103,100.00,6,3,126
19830008,Charming Private Room in the heart of East Village,Private room,Real Bed,,1,1.5,139942077,Sahar,"New York, NY, United States",United States,40.72304,-73.98089,125.00,63,1,299
19830476,cozy place near central,Private room,Real Bed,,0,1.0,140143021,Soho,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28095,114.15339,754.00,0,1,0
19830549,"Small, modern and cozy apartment",Private room,Real Bed,,1,1.0,139927920,Alisa,"Brookvale, NSW, Australia",Australia,-33.7574,151.2754,80.00,0,2,0
19838729,Newly and cozy apartment!,Entire home/apt,Real Bed,,1,1.0,117779016,Vinson,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.31922,114.16816,447.00,10,28,0
1984069,2 Bedroom Beachfront with Parking,Entire home/apt,Real Bed,,2,1.0,10237189,Ward,"Manly, NSW, Australia",Australia,-33.79257,151.28619,151.00,4,2,0
19845395,"BEAUTIFUL Kihei Get-a-way, warm & relaxing",Private room,Real Bed,,1,1.0,118240312,Sandi,"Kihei, HI, United States",United States,20.74791,-156.45589,135.00,30,2,204
19846740,Crows Nest Family Apartment - 10 mins to CBD,Entire home/apt,Real Bed,,2,2.0,10184386,Will & Rãchël,"Crows Nest, NSW, Australia",Australia,-33.8295,151.20154,250.00,28,1,84
19847790,Spacious 3 BDR APT Brooklyn Sleeps 12!,Entire home/apt,Real Bed,,3,1.0,129646758,Sherry  W  X,"Brooklyn, NY, United States",United States,40.64377,-73.95085,99.00,43,3,249
19853110,Single Sweaty Room 2 stop from Grand Pazar,Private room,Real Bed,,1,1.0,120049161,Tarek,"Fatih, İstanbul, Turkey",Turkey,41.011,28.95387,311.00,0,1,365
19862007,Island Sands #111 - 2BR Beautiful Oceanfront Condo,Entire home/apt,Real Bed,,2,2.0,2154262,Condominium Rentals Hawaii,"Wailuku, HI, United States",United States,20.79575,-156.50841,343.00,0,2,212
19865003,Single room Barcelona center,Private room,Real Bed,,1,1.0,9733506,Jonás,"Barcelona, Catalunya, Spain",Spain,41.37667,2.15252,17.00,25,1,185
19865325,Vaga em apartamento conjugado(LEIAM A DESCRIÇÃO!!),Shared room,Real Bed,,1,1.0,116767818,Marlon,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.965799361048358,-43.18146500943758,30.00,1,1,0
19866204,2458 - AB Park Güell Apartment 4-3 - Wonderful 3-Bedroom Apartment near Park Güell with a Balcony,Entire home/apt,Real Bed,,3,2.0,4459553,Eva&Jacques,"BARCELONA, city, Spain",Spain,41.41861,2.15653,350.00,15,3,288
19869291,Roulotte Boler vintage pour du camping autrement,Entire home/apt,Real Bed,,0,0.0,36714324,David,"Montréal, Québec, Canada",Canada,45.55347,-73.57634,70.00,1,2,0
19870743,22 Oporto Guesthouse Cordoaria,Private room,Real Bed,,1,1.0,137887561,Fernando,"Porto, Porto, Portugal",Portugal,41.15864,-8.60886,98.00,1,2,357
19877430,Kaneohe Haven,Entire home/apt,Real Bed,,2,1.0,140652256,Neal,"Kaneohe, HI, United States",United States,21.41175,-157.78858,60.00,69,2,221
19877706,Big 3 Bedroom Garden Level Apartment Near Subway,Entire home/apt,Real Bed,,3,1.0,2988712,Sasha,"Bronx, NY, United States",United States,40.83507,-73.9104,72.00,2,90,295
19880329,Charming Townhouse duplex in Chelsea,Entire home/apt,Real Bed,,3,2.5,6861839,Eli,"New York, NY, United States",United States,40.74637,-74.00263,500.00,1,3,0
1989972,Cozy & Nice Bedroom in an Apt/NYC.,Private room,Real Bed,,1,1.0,10262420,Cesar,"New York, NY, United States",United States,40.78813,-73.94495,86.00,34,4,47
19900130,Spacious family-friendly designer flat in Kowloon,Entire home/apt,Real Bed,,2,2.0,84239884,Anneli,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.33879,114.17491,754.00,0,5,0
19901356,☆ Mile-End 3BR Only 10-minutes from Downtown,Entire home/apt,Real Bed,,3,1.0,123749464,Anthony,"Montréal, Québec, Canada",Canada,45.52706,-73.59955,119.00,68,1,189
19904358,Good room,Private room,Real Bed,,1,1.0,140943945,Ahmed,"Montréal, Québec, Canada",Canada,45.57883,-73.53462,13.00,3,1,179
19906012,"New1Rm, JordansatsionAustinStationKowloonStation",Entire home/apt,Real Bed,,1,1.0,20977137,Dzd,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30788,114.16569,761.00,96,2,43
19907902,"Aloha AKU Honu Suite - Beachfront, 1 BR/Bath, LR w/Full Kit, Lanai, AC, WiFi",Entire home/apt,Real Bed,,1,1.0,140981203,Gary,"Kihei, HI, United States",United States,20.7468,-156.45763,228.00,0,3,210
19914589,Industrial style & Chic space near Central Park,Private room,Real Bed,,1,1.0,14035840,Feliz,"New York, NY, United States",United States,40.76243,-73.995,148.00,37,6,0
19920554,Alojamento tranquilo perto do Castelo,Private room,Real Bed,,1,1.0,20072624,Maria,"Aveiro, Aveiro, Portugal",Portugal,40.91385,-8.54816,30.00,22,1,260
19920988,Oporto City Centre Sightseeing Apartments,Entire home/apt,Real Bed,,1,1.0,35280412,Margarida,"Porto, Porto, Portugal",Portugal,41.15746,-8.60808,65.00,5,2,364
19928786,New Holiday Master Suite with Balcony in Eixample,Private room,Real Bed,,1,1.0,18142099,Elia & Silvia,"Barcelona, Catalunya, Spain",Spain,41.38545,2.16278,84.00,42,3,89
19929723,Cozy And Quiet Getaway (Queen Size Bed),Private room,Real Bed,,1,1.0,137999892,Simranjeet,"Staten Island, NY, United States",United States,40.60609,-74.0888,34.00,22,4,328
